id,host name,price per night
28047556,Gian Marco,2318
21258721,Eric,934
40646061,Fiona,1246
28071379,Cleber,260
23376517,"Tania, Juan",468
32089399,Thomas,196
36603296,Evelyn,256
56006236,"Jonathan, Nancy",572
16765065,NY Blue House,1352
36276023,Bryan,1132
6081009,David,134
33501656,Esther,618
4465068,Gina,1762
23134535,Janet,264
27918879,John,296
55678104,Ana,2172
28503437,"Adesh, Viviana",882
42251850,Enrique,152
49276808,Sandy,1278
55573983,Genna,1252
36106904,"Harold, Rose",2036
28699221,5 Star Stays,1340
33326849,Cassidy,1586
7270639,David,1342
8260095,Marie,1838
54794062,"Michelle, Eddie",556
46659815,Nazma,1204
42375429,Alina,1780
29420658,Yu,1340
42166786,"Evan, Erika",710
19112153,Sherry  W  X,674
3523521,Ali,1862
55830047,Tina,2288
50157702,Harry,1100
52364106,"Mustak, Farzana",606
35942114,Amanda,800
55533699,Dalton,1696
5172054,Lisa,542
15182907,Javier,480
28554510,Bridge,1036
6631756,Javier,1660
34555674,Beth,318
54847978,Rawan,598
2596502,Karlene,1324
32782504,Benjamin,234
52756029,Vadim,1436
50212207,Mark,106
44001869,Janee,992
27760003,Nubia,102
12692631,Anastasiia,1020
31735892,Nam,514
14684800,Yaacov,200
32534750,Hardik,128
5677228,Sylvia,528
30608148,Vanja,1660
6491470,Chuck,2058
10531871,Celeste,1902
21738997,Holly,1662
30140792,Giona,2174
23889895,"Alex, Alena",872
37402233,Anthony J,850
43339677,Freddy,1036
51544751,Anne,492
27313424,Sonia,606
11343939,Mala,212
34406037,Lyndell,1740
43509166,Miguel,500
15557337,Paul,1518
31441828,Emilio,1942
39054110,Petros,192
47969771,Kazuya,694
3450732,Kathy,468
49321143,Anika,1334
2746160,Blueground,218
35335481,Nicholas,976
5465773,Eibhlin,1474
3280887,Ferguson,1436
37652899,Emani,228
37034425,Timo,1116
22750023,Jennifer,1496
1484262,Brian,1386
13168881,Melissa,1150
21303204,Sindre,2068
10097954,Siju,642
7279224,K,546
50677924,Marion,2112
8238296,Hamilton,1040
50600785,Boyd,498
5597072,Kirk,1026
50091042,Yan,1092
7825298,Host,1096
42798786,Michelle,1944
21928385,"Joy, Jesse",1546
18081430,Sam,1054
52122045,John,2250
19501757,"Giselle, Charles",1718
35910705,John,1008
31780964,Nikhil,2162
25673799,Jon,760
54846903,Charles,266
8081907,Muath,286
1275462,Emily,1200
7919504,Barbara,772
25834291,Bryant,1730
34518680,Rossana,1992
56246997,Sharon,1512
51571292,Sophia,428
5277308,Gena,2376
41815552,David,1072
15281030,Eric,1312
23059982,Hiasselen,2140
29689574,Gen,1886
42539119,MyCity,1296
52091880,Kristen,1384
25945956,"Lucy, Rodo",2132
45557073,Cleber,408
39753950,Danni,2078
14462815,Sharon,1258
13796821,Sergey,2398
52139263,Eldad,630
5217685,Kylie,974
55308971,James,1090
52968014,Beverly,2278
34727020,Jasmine,1216
43140395,Howard,2116
6649874,Carl,980
16615987,Valjean,268
27970450,Michelle,2368
23208512,David,814
29972174,Javerick,684
1905988,Samuel,790
23633503,Maud,2066
20051519,Will,1164
53836729,Cynthia,840
17043117,Elireth,1570
39610283,Renwick,532
52023881,Amiee,2036
54573498,Noah,774
55861392,Alison,1740
23466424,JuVita,1870
17506380,Kate,2314
14498747,Sarah,2052
37225519,Max,2304
31424759,Bar,1546
56973538,Amanda,670
52962103,Sarah,1834
9722898,Dafna Irit,998
50706014,Erez,1462
35746874,Kumar,722
2074513,Nicholas,1900
33425034,Peter,474
11492809,Kristen,588
29534679,Markus,1598
32289916,Leen,1456
40540988,Jasmine,142
47598812,Sonder NYC,1836
22296755,Julien,1742
50443181,Edwin,1500
44953393,Medina,782
28161959,Lidor,1986
11080929,Lee,2142
6845335,Caroline,908
52057134,Jacqueline,1116
6678028,David,432
53068018,Henrik,1976
26729604,Jason,752
35841756,Justin,2194
3166664,Jose,1726
17694394,Tyler,1832
21671863,Reno,584
42635144,"Suzie, Ryan",1076
27317727,Labeat,2394
10663235,Jiqiong,194
50665869,Cristina,1796
19801475,Clark,1276
9831308,Berat,270
6928432,Anna,2004
30696171,Ross,390
15867424,Bridge,602
20910679,Ian,1536
