id,name,host name,borough,construction year,house rules,room type,price,minimum nights,last booking
1166474,Bright Beautiful Brooklyn,Russell,Brooklyn,2011,- Noise to be kept to minimum level as to not to disturb others in the apartment or building between 11pm and 6:30am. - No cooking or storage of meat in the apartment (we are vegetarians) - No candles permitted  - Use the compost for non-animal organic waste and recycle all recyclables,Private room,614,452,2016-11-13 11:21:24
1167578,"Nice renovated apt, prime location!",Jones,Manhattan,2008,"We want our guests to be comfortable and enjoy not just our house but our city.  To those ends we welcome inquiries about what to do and where to go.  Our guests should feel free to use the kitchen and living room and not feel confined to ""their room"". Store your food in the fridge, eat your meal on the terrace, read a book on the couch or hammock.  We request only your general consideration of living with others.  Our one hard and fast rule is: No smoking on the property. ",Entire home/apt,61,30,2019-06-11 14:18:42
1168683,Private Bedroom in Large NYC Apartment,Robinson,Manhattan,2012,"Be respectable, try to keep the place clean (no wearing shoes in the house!), and no wild parties, please! No smoking, please. I only ask that you treat my home as you would treat your own! When leaving the apartment, please always lock both locks on the door. Please shut off all the lights, air conditioner, TV, etc. before you leave. Please take your shoes off inside the apartment.",Private room,1189,2,2019-06-30 08:25:12
1171997,Gigantic Private Brooklyn Loft!,Moore,Brooklyn,2003,"No smoking, no pets.",Entire home/apt,784,1,2014-05-13 14:41:53
1172549,Condo Apartment with laundry in unit,Douglas,Bronx,2009,Our home is well cared for and loved. We would love to invite people who respect personal spaces and enjoy an exotic looking home. Please note that our home is a non-smoking home.,Entire home/apt,55,30,2019-01-02 07:20:38
1173101,1BR: See Central Park from Terrace!,Howard,Manhattan,2008,"No drugs, no smoking, no pets (our dog is enough pet for us). Make sure the front door is shut securely when you come and go, as our dog Lucy likes to sneak out and explore when we're not looking! No additional guests or visitors without prior permission. If you'd like to have guests over please ask us first.",Entire home/apt,989,13,2019-02-15 02:36:33
1174206,Food & Music Dream Apartment in Williamsburg,Chapman,Brooklyn,2015,"No smoking, No animals—we already have enough! No house parties. The maximum number of guests allowed in this room is one. Additional guests are not allowed unless they're just stopping in for a brief visit—still, please do clear it with me first.  I am trustworthy, clean and respectful and I expect my guests to be the same.  This is a calm, quiet neighborhood, so we ask that guests please adjust their decibels accordingly.  I ask that guests leave rooms the same way  they found them, making sure to clean up after cooking, to take hair out of the drains, and to put trash in trashcans.  Please  make yourself at home and feel free to use all my kitchen stuff.  No pets allowed. No smoking. No storage permitted outside of rented room, outside of basket and pockets on shower curtain for toiletries in bathroom that I'll  point out to you.  Guests will please keep perishables in a college-size refrigerator dedicated to their use in the kitchen.",Entire home/apt,291,4,2019-06-23 22:34:40
1174758,French Garden cottage off Bedford,Reed,Brooklyn,2005,"We expect guests to be clean, neat and respectful. Communication is very important. No smoking indoors and no pets.",Entire home/apt,787,1,2019-06-07 06:10:52
1175863,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,Henderson,Manhattan,2007,Please do not smoke in the house. If you smoke outside please be curteous and dispose of your cigarette butts. We have small children and would rather not have them picking those up outside. Please also keep the noise level down and be respectful of our neighbors.,Entire home/apt,725,14,2022-03-01 14:56:45
1176415,One Bedroom Mini studio - Free WIFI,Hawkins,Queens,2022,"Please no smoking inside.  During the warmer months, please bring your conversations inside after 10 pm on weekdays and 11 pm on weekends. No gatherings/parties with more than 6 outside guests without my expressed consent are not allowed.  Guests who ignore this rule will lose their security deposit.  I'm sorry about this but the neighbors have complained about the noise!  Treat the house as your own so leave it in the same condition as you found it.  Thanks!",Entire home/apt,612,2,2019-05-31 18:02:13
1178624,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,Carroll,Brooklyn,2011,"Apartment has stairs, so its most appropriate for children 6 years or older. Smoking is allowed outside on the porch but not inside apartment. Cats are allowed, but not dogs as pets (noise consideration).",Entire home/apt,1038,2,2019-06-28 03:21:40
1180281,"Historic House Boerum Hill, BK, NYC",Wright,Brooklyn,2013,"No smoking  Not suitable for pets  No parties or events  Check-in time is after 2pm Quiet hours: 10pm-8am - Please refrain from loud noise after 10pm as this is a family neighborhood. Music and voices . - No parties. Although we want your group to have tons of fun, additional unnamed guests at a party will result in a 100% loss of deposit. AGREEMENT This Lease Agreement (the “Agreement"") is made by and between Airbnb host (“Homeowner"") and (“Guest"") as of the date last set forth on the agreement made via the (website hidden). For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property. The property address will be disclosed at time of booking. 2. Rental Party. The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 2 persons. Additional guests staying the night beyond the agreed upon number is not allowed. Any guests found staying at the house over the agreed num",Entire home/apt,162,4,2016-02-05 12:36:52
1180834,Lovely 3 bedroom in Italianate Brownstone w/garden,Mason,Brooklyn,2006,"• Check-in time is 3PM. This is my home and my sanctuary and I'm happy to share it with gentle people who are respectful of themselves and others. House goes quiet at 10 PM, and is smoke and drug-free always. Social drinking, especially with your meals, is A-OK. If you're a musician, you're welcome to use my gear, and we can even lay down a jam! Please note: We have clicked ""Hot Tub"" as an amenity because what we have, a jacuzzi-stye therapeutic bath, comes very close. Typically, Hot Tubs are big, hold 6-8 people and are out on the deck somewhere. What we have is a tub that makes serious bubbles with both water and air jets, and comes with a built-in customized 4-head shower. This tub also happens to be extra deep, extra wide, and extra long. You will love it!",Entire home/apt,701,6,2019-04-20 02:22:20
1200164,"MANHATTAN Neat, Nice, Bright ROOM",Phillips,Manhattan,2021,"Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking. This is a really relaxing space and the neighbors are all really cool. -Pets are allowed -If you cook, please clean after yourself and make proper use of the garbage disposal.",Private room,50,2,2019-06-17 13:02:09
1201821,Colorful Artistic Williamsburg Apt,Parker,Brooklyn,2011,"Maximum of 2 guests staying in a bedroom.  No smoking anywhere in or outside the property.  No pets anywhere in or outside the property.  No parties anywhere in or outside the property.  No parking on our property or in the lot.  No frying food.  No extreme temperature settings.   Any broken house rules, including evidence of cigarette butts, ashes, odors, stained linens, damaged furniture, or missing items will result in loss of deposit. All doors must be locked, and all lights, fans, air conditioners, and heaters should be turned off each time you leave. We kindly ask that you respect our property and our neighbors in this wonderful community.",Private room,99,3,2019-03-01 05:30:08
1202373,UWS Brownstone Near Central Park,Grant,Manhattan,2012,"The building is mainly families and retirees, and there are quiet hours after 10pm weeknights and 11pm weekends. No cats in our unit, and no smoking anywhere in the building.",Entire home/apt,52,21,2018-01-01 07:22:19
1202926,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,Mason,Brooklyn,2019,My condo unit is one of three units shared with my fabulous neighbors. I ask for respect that my wood floors are noisy for my downstairs neighbors. Slippers or socks would be preferred.,Entire home/apt,964,3,2019-06-26 20:01:32
1203478,2 BR w/ Terrace @ Box House Hotel,Dixon,Brooklyn,2004,"We do not allow any pets on the property to protect our guests and family from allergies. Please do not park in our driveway. You may find on-street parking available on Spring Park Ave or Rockview St. There is no smoking on the property. Please feel free to take a walk around our lovely neighborhood if you need a smoke. Otherwise we have no real ""rules"" except common courtesy please. We always want our guests to feel as much at home as possible, so feel free to do so. Should you need something or have a question, just ask! We are always happy to help. Most of all, enjoy your visit here in our studio!",Private room,68,3,2018-05-19 11:45:30
1204030,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Montgomery,Manhattan,2017,No smoking of any kind allowed in house or on property at any time.  Quiet and respectful of our neighbors.,Entire home/apt,549,5,2019-05-27 07:37:31
1204582,Oceanfront Apartment in Rockaway,Reed,Queens,2011,"Dear Guest, Thank you for appreciating that I live in a building with other people. Please always lock all doors (especially the front one) when coming and going.",Private room,438,27,2015-09-21 03:16:36
